method,seed_index,slot,time_avg_delay,time_avg_energy_raw,time_avg_energy_scaled,time_avg_fidelity
greedy,2,452,4967.8058145,6.522160491180e-01,0.65221605,0.63637075
greedy,2,453,4969.83398945,6.518803548398e-01,0.65188035,0.63631557
greedy,2,454,4965.5086872,6.521265669007e-01,0.65212657,0.63632968
greedy,2,455,4962.14165913,6.519092698757e-01,0.65190927,0.63632069
greedy,2,456,4959.65374882,6.524127890569e-01,0.65241279,0.6362408
greedy,2,457,4959.37867293,6.522791624253e-01,0.65227916,0.63620582
greedy,2,458,4967.28806705,6.525651704382e-01,0.65256517,0.63613025
greedy,2,459,4973.56401818,6.523213885234e-01,0.65232139,0.63606843
greedy,2,460,4971.24057922,6.522687126075e-01,0.65226871,0.63596681
greedy,2,461,4969.56493158,6.525349289134e-01,0.65253493,0.63588651
greedy,2,462,4970.32206241,6.529026122177e-01,0.65290261,0.63577175
greedy,2,463,4970.47567225,6.526539943459e-01,0.65265399,0.63574346
greedy,2,464,4965.33332129,6.526821800288e-01,0.65268218,0.63570724
greedy,2,465,4965.42485064,6.523496208792e-01,0.65234962,0.63565287
greedy,2,466,4962.24087257,6.527286847073e-01,0.65272868,0.63562589
greedy,2,467,4966.04172493,6.523944271776e-01,0.65239443,0.63555329
greedy,2,468,4965.54204888,6.525464073280e-01,0.65254641,0.63554304
greedy,2,469,4971.67316195,6.522963223483e-01,0.65229632,0.63551882
greedy,2,470,4972.97321927,6.527873911550e-01,0.65278739,0.63545956
greedy,2,471,4982.42545146,6.524614873549e-01,0.65246149,0.63542923
greedy,2,472,4986.51372983,6.527123694531e-01,0.65271237,0.63542085
greedy,2,473,5000.91639351,6.522408971798e-01,0.6522409,0.63533817
greedy,2,474,4998.30637219,6.527470325085e-01,0.65274703,0.63530877
greedy,2,475,5001.28655295,6.525380804395e-01,0.65253808,0.63527569
greedy,2,476,4997.09368235,6.525014839280e-01,0.65250148,0.63518826
greedy,2,477,5000.56083312,6.524559943714e-01,0.65245599,0.63513843
greedy,2,478,5003.22006603,6.533824003468e-01,0.6533824,0.63510438
greedy,2,479,5002.53265141,6.534020852558e-01,0.65340209,0.63505182
greedy,2,480,5001.04196221,6.532735529135e-01,0.65327355,0.63496656
greedy,2,481,5001.08102413,6.530827952115e-01,0.6530828,0.63496179
greedy,2,482,4998.22719161,6.533901036846e-01,0.6533901,0.63490042
greedy,2,483,5003.82166377,6.529889609646e-01,0.65298896,0.63482337
greedy,2,484,4999.18589223,6.528787124745e-01,0.65287871,0.63485136
greedy,2,485,4997.87511942,6.527688921493e-01,0.65276889,0.63477419
greedy,2,486,4998.28417874,6.531227219042e-01,0.65312272,0.63476464
greedy,2,487,5004.26742197,6.527564465311e-01,0.65275645,0.63471914
greedy,2,488,5010.78004611,6.528370380621e-01,0.65283704,0.63463353
greedy,2,489,5008.8922891,6.526574058236e-01,0.65265741,0.63455607
greedy,2,490,5005.37344614,6.529360522749e-01,0.65293605,0.63447177
greedy,2,491,5005.52418289,6.532230366761e-01,0.65322304,0.63438952
greedy,2,492,5001.18646049,6.532962558397e-01,0.65329626,0.63440607
greedy,2,493,5003.80366506,6.533335721772e-01,0.65333357,0.63433911
greedy,2,494,5005.75737642,6.531319183417e-01,0.65313192,0.63429999
greedy,2,495,5001.52987832,6.531903244816e-01,0.65319032,0.63424724
greedy,2,496,5009.87205499,6.531411164635e-01,0.65314112,0.63422715
greedy,2,497,5008.04500655,6.532779266308e-01,0.65327793,0.63417727
greedy,2,498,5006.2626523,6.536809704697e-01,0.65368097,0.63413674
greedy,2,499,5008.45547069,6.538983532606e-01,0.65389835,0.6340822
greedy,2,500,5009.08066806,6.537443089138e-01,0.65374431,0.63403911
greedy,3,1,4047.60302898,1.147354721116e-01,0.11473547,0.56165762
greedy,3,2,5452.45386566,3.109266618395e-01,0.31092666,0.59162072
greedy,3,3,4760.11053668,4.356736360402e-01,0.43567364,0.60342929
greedy,3,4,5851.35529303,5.434178788815e-01,0.54341788,0.6150795
greedy,3,5,5384.42178493,5.740420422763e-01,0.57404204,0.61870311
greedy,3,6,6555.93422405,5.664955955932e-01,0.5664956,0.6269428
greedy,3,7,6061.92457586,5.798869235143e-01,0.57988692,0.6331659
greedy,3,8,5669.86334847,5.693662225710e-01,0.56936622,0.63281226
greedy,3,9,5755.07722561,5.719497793253e-01,0.57194978,0.6362911
greedy,3,10,5940.45358404,5.842675065364e-01,0.58426751,0.63827906
greedy,3,11,6021.59880141,5.895295640375e-01,0.58952956,0.64118134
greedy,3,12,5742.64145786,5.993594239684e-01,0.59935942,0.64147725
greedy,3,13,5553.67062003,6.015025751511e-01,0.60150258,0.64385177
greedy,3,14,5446.93242526,5.992814026567e-01,0.5992814,0.64760219
greedy,3,15,5407.08373309,5.965614494865e-01,0.59656145,0.65009043
greedy,3,16,5415.38700075,6.203814817835e-01,0.62038148,0.65343304
greedy,3,17,5429.32390393,6.164665386061e-01,0.61646654,0.65507656
greedy,3,18,5371.12833194,6.398354410130e-01,0.63983544,0.65559936
greedy,3,19,5489.38996964,6.332817463202e-01,0.63328175,0.65805941
greedy,3,20,5436.36517793,6.307304415105e-01,0.63073044,0.65863628
greedy,3,21,5312.61242015,6.311876468620e-01,0.63118765,0.65990183
greedy,3,22,5196.66903414,6.349163531987e-01,0.63491635,0.65866348
greedy,3,23,5126.50065436,6.330911187933e-01,0.63309112,0.65730994
greedy,3,24,5172.31213115,6.353762089147e-01,0.63537621,0.65670078
greedy,3,25,5117.52947233,6.365457569527e-01,0.63654576,0.65575433
greedy,3,26,5238.7908371,6.437085534100e-01,0.64370855,0.65587427
greedy,3,27,5152.54969979,6.412723427789e-01,0.64127234,0.65607616
greedy,3,28,5177.99185876,6.473889089859e-01,0.64738891,0.65708084
greedy,3,29,5195.44640052,6.419034510339e-01,0.64190345,0.65821276
greedy,3,30,5179.4113012,6.343987255036e-01,0.63439873,0.65861919
greedy,3,31,5117.76583542,6.331676827393e-01,0.63316768,0.65920404
greedy,3,32,5038.5680483,6.345408169050e-01,0.63454082,0.65674913
greedy,3,33,5015.29471152,6.390059084677e-01,0.63900591,0.65596421
greedy,3,34,5047.21690846,6.399718607235e-01,0.63997186,0.6560532
greedy,3,35,4996.60702093,6.396034641404e-01,0.63960346,0.65624755
greedy,3,36,4925.35563239,6.319187662883e-01,0.63191877,0.65609831
greedy,3,37,4889.81060055,6.338265405013e-01,0.63382654,0.65510581
greedy,3,38,4835.76395106,6.352694520705e-01,0.63526945,0.65406255
greedy,3,39,4797.65612247,6.352912820419e-01,0.63529128,0.65411519
greedy,3,40,4844.88285146,6.300861347562e-01,0.63008613,0.65453189
greedy,3,41,4796.64427388,6.313532052128e-01,0.63135321,0.65555955
greedy,3,42,4756.65027129,6.315532706996e-01,0.63155327,0.65600714
greedy,3,43,4721.8675337,6.362506442432e-01,0.63625064,0.65679674
greedy,3,44,4682.87893518,6.387917533304e-01,0.63879175,0.65678082
greedy,3,45,4688.21342279,6.422949123579e-01,0.64229491,0.65673521
greedy,3,46,4694.60709112,6.433263670558e-01,0.64332637,0.65726149
greedy,3,47,4729.00705684,6.384986078374e-01,0.63849861,0.65773514
greedy,3,48,4797.87980554,6.423158559737e-01,0.64231586,0.6581428
greedy,3,49,4801.62882246,6.453317568888e-01,0.64533176,0.65891635
greedy,3,50,4765.94287742,6.442686903412e-01,0.64426869,0.65897439
greedy,3,51,4826.85953344,6.412205918184e-01,0.64122059,0.65879457
greedy,3,52,4809.47500894,6.403285411076e-01,0.64032854,0.6582576
greedy,3,53,4778.16907756,6.399002499490e-01,0.63990025,0.65722473
greedy,3,54,4795.99053755,6.396577202745e-01,0.63965772,0.65772572
greedy,3,55,4860.2355695,6.366922017568e-01,0.6366922,0.6580143
greedy,3,56,4834.4648007,6.317757722454e-01,0.63177577,0.65697296
greedy,3,57,4809.67964023,6.345670459706e-01,0.63456705,0.6565417
greedy,3,58,4890.40209669,6.310102734009e-01,0.63101027,0.65636094
greedy,3,59,4886.42578935,6.314600567508e-01,0.63146006,0.65573279
greedy,3,60,4859.67930894,6.297874265111e-01,0.62978743,0.65545002
greedy,3,61,4881.72950556,6.305676964787e-01,0.6305677,0.65579364
greedy,3,62,4877.37179751,6.286520742225e-01,0.62865207,0.65584438
greedy,3,63,4921.41853462,6.265260565161e-01,0.62652606,0.65598704
greedy,3,64,5010.63026246,6.247353174787e-01,0.62473532,0.65654907
greedy,3,65,5017.76442974,6.278120044914e-01,0.627812,0.6563629
greedy,3,66,5007.92640606,6.276803759178e-01,0.62768038,0.65673997
greedy,3,67,5056.64534558,6.273319316303e-01,0.62733193,0.65715778
greedy,3,68,5078.74427401,6.257699662110e-01,0.62576997,0.65686939
greedy,3,69,5063.4930245,6.294067483587e-01,0.62940675,0.65694514
greedy,3,70,5035.68947008,6.284506132217e-01,0.62845061,0.65703622
greedy,3,71,5004.55352849,6.299584694303e-01,0.62995847,0.65736005
greedy,3,72,4982.06438323,6.303239715402e-01,0.63032397,0.65751546
greedy,3,73,4963.9779602,6.305970114834e-01,0.63059701,0.65675406
greedy,3,74,4961.71485085,6.327511545546e-01,0.63275115,0.65648258
greedy,3,75,4971.7729205,6.340247179288e-01,0.63402472,0.6564596
greedy,3,76,4952.10471158,6.349383557694e-01,0.63493836,0.65639508
greedy,3,77,4967.13131719,6.347686523684e-01,0.63476865,0.65592382
greedy,3,78,4942.23076252,6.357216278643e-01,0.63572163,0.65535024
greedy,3,79,4939.85964525,6.391743256866e-01,0.63917433,0.65529636
greedy,3,80,4933.1924645,6.403025096765e-01,0.64030251,0.65504803
greedy,3,81,4899.06334712,6.392212046639e-01,0.6392212,0.65517851
greedy,3,82,4909.37261766,6.381758780252e-01,0.63817588,0.65533488
greedy,3,83,4888.80987966,6.390873510342e-01,0.63908735,0.65546241
greedy,3,84,4901.1291853,6.383177885757e-01,0.63831779,0.65563878
greedy,3,85,4883.7774866,6.395368686633e-01,0.63953687,0.65500756
greedy,3,86,4868.43784397,6.389527518871e-01,0.63895275,0.65474997
greedy,3,87,4852.86702497,6.400926488855e-01,0.64009265,0.6543617
greedy,3,88,4868.55157028,6.387149887211e-01,0.63871499,0.65414137
greedy,3,89,4860.62245905,6.406080491447e-01,0.64060805,0.65394856
greedy,3,90,4843.20418491,6.393004442512e-01,0.63930044,0.65337999
greedy,3,91,4831.22083405,6.423262841234e-01,0.64232628,0.65346589
greedy,3,92,4882.74470519,6.409618896432e-01,0.64096189,0.65336981
greedy,3,93,4855.35569314,6.391629504720e-01,0.63916295,0.65300006
greedy,3,94,4837.84919881,6.383442483834e-01,0.63834425,0.65280617
greedy,3,95,4823.82062841,6.397042678316e-01,0.63970427,0.65273002
greedy,3,96,4814.72157494,6.385376908593e-01,0.63853769,0.65260926
greedy,3,97,4836.38439604,6.411681162118e-01,0.64116812,0.65258004
greedy,3,98,4872.14820448,6.397097984074e-01,0.6397098,0.65251594
greedy,3,99,4884.63830594,6.436088704497e-01,0.64360887,0.65229417
greedy,3,100,4935.05969638,6.420614457064e-01,0.64206145,0.65226478
greedy,3,101,4907.0037184,6.401755260431e-01,0.64017553,0.65187246
greedy,3,102,4893.8401279,6.413958536773e-01,0.64139585,0.65169823
greedy,3,103,4895.42788249,6.422678515476e-01,0.64226785,0.65147543
greedy,3,104,4885.93567198,6.419826593625e-01,0.64198266,0.65115485
greedy,3,105,4865.7010168,6.421057811855e-01,0.64210578,0.65099835
greedy,3,106,4847.54818845,6.420523018255e-01,0.6420523,0.65087583
greedy,3,107,4882.88778094,6.422303639367e-01,0.64223036,0.65072762
greedy,3,108,4887.28782491,6.419822311130e-01,0.64198223,0.65079856
greedy,3,109,4877.15800374,6.434864758199e-01,0.64348648,0.65067163
greedy,3,110,4864.61917687,6.436705490872e-01,0.64367055,0.65028671
greedy,3,111,4844.30698289,6.435949959245e-01,0.643595,0.65001726
greedy,3,112,4826.55792456,6.426833311439e-01,0.64268333,0.6495388
greedy,3,113,4813.40095655,6.438604058350e-01,0.64386041,0.64919797
greedy,3,114,4809.32011147,6.444061732727e-01,0.64440617,0.64921587
greedy,3,115,4816.27378567,6.445262427573e-01,0.64452624,0.64927969
greedy,3,116,4814.40270134,6.451646624246e-01,0.64516466,0.64941645
greedy,3,117,4796.74920864,6.458414822830e-01,0.64584148,0.64896542
greedy,3,118,4815.58370697,6.444757891870e-01,0.64447579,0.64850107
greedy,3,119,4810.30317601,6.479200538578e-01,0.64792005,0.64858571
greedy,3,120,4855.84620214,6.473175644789e-01,0.64731756,0.64851127
greedy,3,121,4839.71179589,6.477316715150e-01,0.64773167,0.64800851
greedy,3,122,4855.32700031,6.485222443581e-01,0.64852224,0.64773513
greedy,3,123,4863.74242955,6.488270347980e-01,0.64882703,0.64791527
greedy,3,124,4856.04936941,6.489553814325e-01,0.64895538,0.64779655
greedy,3,125,4847.24035211,6.490908401337e-01,0.64909084,0.64752425
greedy,3,126,4860.27229967,6.495886893064e-01,0.64958869,0.64741133
greedy,3,127,4861.96446307,6.512608298881e-01,0.65126083,0.64725788
greedy,3,128,4859.2272912,6.502988186278e-01,0.65029882,0.64713837
greedy,3,129,4878.75722701,6.512731983174e-01,0.6512732,0.64686873
greedy,3,130,4872.56423486,6.533373407472e-01,0.65333734,0.64693262
greedy,3,131,4857.24198985,6.530898779698e-01,0.65308988,0.64713643
greedy,3,132,4857.47656544,6.536534196304e-01,0.65365342,0.64725021
greedy,3,133,4851.17226927,6.539553406124e-01,0.65395534,0.64704686
greedy,3,134,4840.99364938,6.550935685989e-01,0.65509357,0.64687936
greedy,3,135,4843.0320731,6.558128430925e-01,0.65581284,0.64666224
greedy,3,136,4866.03847281,6.563823132759e-01,0.65638231,0.64676694
greedy,3,137,4860.43740137,6.561022843412e-01,0.65610228,0.64679027
greedy,3,138,4864.57711307,6.572638671164e-01,0.65726387,0.64656849
greedy,3,139,4858.12069754,6.585283111325e-01,0.65852831,0.64640825
greedy,3,140,4887.56195365,6.587404378405e-01,0.65874044,0.64650577
greedy,3,141,4873.23208873,6.587105242123e-01,0.65871052,0.6463953
greedy,3,142,4868.36043431,6.603306036952e-01,0.6603306,0.64631174
greedy,3,143,4883.59442871,6.615641646091e-01,0.66156416,0.64639627
greedy,3,144,4921.27499242,6.618910868016e-01,0.66189109,0.64642366
greedy,3,145,4931.07612874,6.618197763802e-01,0.66181978,0.64641139
greedy,3,146,4914.4441519,6.618737493370e-01,0.66187375,0.6463963
greedy,3,147,4899.57588743,6.610289772952e-01,0.66102898,0.64613108
greedy,3,148,4893.65924126,6.609382934197e-01,0.66093829,0.64607357
greedy,3,149,4893.49455801,6.612677339978e-01,0.66126773,0.64599068
greedy,3,150,4932.58565061,6.617063541430e-01,0.66170635,0.64591089
greedy,3,151,4940.98140664,6.607957583205e-01,0.66079576,0.64574617
greedy,3,152,4925.02002251,6.601713099818e-01,0.66017131,0.64543612
greedy,3,153,4912.26191477,6.593184235881e-01,0.65931842,0.64525805
greedy,3,154,4906.32163435,6.592643595822e-01,0.65926436,0.64542725
greedy,3,155,4911.94296773,6.602857068580e-01,0.66028571,0.64551396
greedy,3,156,4913.18920267,6.620492233355e-01,0.66204922,0.64549963
greedy,3,157,4914.27953005,6.614826769121e-01,0.66148268,0.64531749
greedy,3,158,4907.08358908,6.624323750665e-01,0.66243238,0.64525857
greedy,3,159,4921.60891543,6.623340269884e-01,0.66233403,0.64522637
greedy,3,160,4923.82857869,6.621258296773e-01,0.66212583,0.6452077
greedy,3,161,4945.31963541,6.612084855749e-01,0.66120849,0.64519484
greedy,3,162,4955.43950282,6.611797486376e-01,0.66117975,0.6453148
greedy,3,163,4954.83672976,6.603250441810e-01,0.66032504,0.64528529
greedy,3,164,4944.26847767,6.599856179776e-01,0.65998562,0.64508204
greedy,3,165,4937.68258688,6.588003097205e-01,0.65880031,0.64491528
greedy,3,166,4934.50091755,6.580756031873e-01,0.6580756,0.64460131
greedy,3,167,4926.40799316,6.580493155802e-01,0.65804932,0.64457413
greedy,3,168,4915.12985772,6.577448265184e-01,0.65774483,0.64452653
greedy,3,169,4901.40488646,6.569637952098e-01,0.6569638,0.64440492
greedy,3,170,4901.83126969,6.568378662990e-01,0.65683787,0.64452054
greedy,3,171,4901.65294576,6.562535058055e-01,0.65625351,0.64448072
greedy,3,172,4900.14813277,6.562287505913e-01,0.65622875,0.64456325
greedy,3,173,4895.01935474,6.567745550081e-01,0.65677456,0.6446931
greedy,3,174,4891.10596755,6.577051168166e-01,0.65770512,0.64494761
greedy,3,175,4903.05026365,6.575179548951e-01,0.65751795,0.6449916
greedy,3,176,4924.53521803,6.573670952517e-01,0.6573671,0.64505329
greedy,3,177,4929.25386689,6.576445141128e-01,0.65764451,0.64509835
greedy,3,178,4925.62674225,6.594846962569e-01,0.6594847,0.64508746
greedy,3,179,4944.89539621,6.594929538525e-01,0.65949295,0.645221
greedy,3,180,4944.81414694,6.593218130008e-01,0.65932181,0.6454777
greedy,3,181,4954.37502283,6.580866833334e-01,0.65808668,0.64557309
greedy,3,182,4963.36612319,6.578714130089e-01,0.65787141,0.64573415
greedy,3,183,4958.96945468,6.575516346172e-01,0.65755163,0.64573264
greedy,3,184,4948.41569571,6.573181661310e-01,0.65731817,0.64572873
greedy,3,185,4946.02217885,6.586326968287e-01,0.6586327,0.64579298
greedy,3,186,4932.87720489,6.575660735581e-01,0.65756607,0.64558139
greedy,3,187,4927.8582034,6.570615757837e-01,0.65706158,0.64551429
greedy,3,188,4932.33594757,6.581508341766e-01,0.65815083,0.64548976
greedy,3,189,4977.80459665,6.568713005941e-01,0.6568713,0.64543752
greedy,3,190,4970.52603053,6.580835638085e-01,0.65808356,0.64525262
greedy,3,191,4978.87241155,6.574789062870e-01,0.65747891,0.64521981
greedy,3,192,4986.24909817,6.575669928944e-01,0.65756699,0.64525505
greedy,3,193,4987.8575438,6.572158229128e-01,0.65721582,0.64528312
greedy,3,194,4991.30041537,6.575642209459e-01,0.65756422,0.64520361
greedy,3,195,5008.92388521,6.569360547303e-01,0.65693605,0.64521999
greedy,3,196,5016.30998666,6.569084949596e-01,0.65690849,0.64515871
greedy,3,197,5021.36541244,6.566289004102e-01,0.6566289,0.64512113
greedy,3,198,5012.21470662,6.578597184260e-01,0.65785972,0.64512996
greedy,3,199,5022.91078242,6.574395944754e-01,0.65743959,0.64522812
greedy,3,200,5017.99439688,6.585050975486e-01,0.6585051,0.64517801
greedy,3,201,5011.24749119,6.588538815296e-01,0.65885388,0.64519005
greedy,3,202,5010.88892157,6.593070977013e-01,0.6593071,0.64519713
greedy,3,203,5001.33694704,6.593739112558e-01,0.65937391,0.64524079
greedy,3,204,5003.86356369,6.591020584391e-01,0.65910206,0.64513933
greedy,3,205,4994.82381578,6.587668463840e-01,0.65876685,0.64496743
greedy,3,206,4991.09560895,6.598599438018e-01,0.65985994,0.64500768
greedy,3,207,4996.35859028,6.604197287865e-01,0.66041973,0.64485548
greedy,3,208,4992.78017358,6.606373816051e-01,0.66063738,0.64477178
greedy,3,209,4985.2054603,6.601567414500e-01,0.66015674,0.64471541
greedy,3,210,4977.7109284,6.607875135023e-01,0.66078751,0.64457275
greedy,3,211,5001.90576752,6.602527470289e-01,0.66025275,0.64454931
greedy,3,212,5001.89200734,6.606005972754e-01,0.6606006,0.64448318
greedy,3,213,4997.18830698,6.602686534253e-01,0.66026865,0.64435822
greedy,3,214,4994.0294351,6.603584949258e-01,0.66035849,0.64421548
greedy,3,215,4999.54732566,6.604862241140e-01,0.66048622,0.64427192
greedy,3,216,5024.27533514,6.604376152529e-01,0.66043762,0.64427064
greedy,3,217,5011.69860971,6.598628097952e-01,0.65986281,0.64420431
greedy,3,218,5004.31048366,6.601302841737e-01,0.66013028,0.64418854
greedy,3,219,4992.91765402,6.591109599672e-01,0.65911096,0.64396741
greedy,3,220,4996.85601919,6.607143432754e-01,0.66071434,0.64392392
greedy,3,221,5011.68586407,6.598253454861e-01,0.65982535,0.64395539
greedy,3,222,5020.82230256,6.592771297634e-01,0.65927713,0.64391251
greedy,3,223,5024.02969828,6.582885804811e-01,0.65828858,0.64388015
greedy,3,224,5026.78958209,6.595720844585e-01,0.65957208,0.64391085
greedy,3,225,5048.9028009,6.587614570311e-01,0.65876146,0.64390286
greedy,3,226,5047.05812389,6.596673325733e-01,0.65966733,0.64368596
greedy,3,227,5039.0290737,6.590708650335e-01,0.65907087,0.64357999
greedy,3,228,5030.46566979,6.587406605480e-01,0.65874066,0.64340178
greedy,3,229,5025.42467474,6.583849122182e-01,0.65838491,0.64340784
greedy,3,230,5018.71929292,6.581017665409e-01,0.65810177,0.64336543
greedy,3,231,5013.13878701,6.572311515401e-01,0.65723115,0.64332289
greedy,3,232,5004.03693925,6.569217041980e-01,0.6569217,0.64325159
greedy,3,233,5000.59232055,6.578741674998e-01,0.65787417,0.6432042
greedy,3,234,4991.09444481,6.571978188243e-01,0.65719782,0.64317166
greedy,3,235,4988.86629062,6.574245521033e-01,0.65742455,0.6432237
greedy,3,236,4986.42574303,6.567543125281e-01,0.65675431,0.64338902
greedy,3,237,4977.37577832,6.563895155930e-01,0.65638952,0.64338909
greedy,3,238,4984.87650602,6.563960967423e-01,0.6563961,0.64341731
greedy,3,239,4977.83027894,6.564361222321e-01,0.65643612,0.64348604
greedy,3,240,4980.56900909,6.571750349505e-01,0.65717503,0.64354901
greedy,3,241,4984.97671509,6.565435957236e-01,0.6565436,0.64368364
greedy,3,242,4990.67212333,6.570148947061e-01,0.65701489,0.64373505
greedy,3,243,4996.05595609,6.570767043366e-01,0.6570767,0.64374251
greedy,3,244,4985.12107335,6.565083794625e-01,0.65650838,0.64372674
greedy,3,245,4981.3154869,6.557702739897e-01,0.65577027,0.64362565
greedy,3,246,4976.60390921,6.561509124533e-01,0.65615091,0.64368836
greedy,3,247,4970.56538674,6.562581666311e-01,0.65625817,0.64360396
greedy,3,248,4964.9529162,6.569297048767e-01,0.6569297,0.6435996
greedy,3,249,4989.07640799,6.560871352941e-01,0.65608714,0.64356996
greedy,3,250,4985.88190319,6.564979290948e-01,0.65649793,0.64357003
greedy,3,251,4979.28405416,6.561795616825e-01,0.65617956,0.64348226
greedy,3,252,4973.9992116,6.565514807399e-01,0.65655148,0.64352962
greedy,3,253,4962.99703992,6.557985298008e-01,0.65579853,0.643475
greedy,3,254,4960.91379875,6.555897562253e-01,0.65558976,0.64347005
greedy,3,255,4962.71220688,6.550208124640e-01,0.65502081,0.64340977
greedy,3,256,4958.7383882,6.552558385577e-01,0.65525584,0.64344252
greedy,3,257,4970.08579539,6.546132659767e-01,0.65461327,0.64346985
greedy,3,258,4964.40001613,6.546304143536e-01,0.65463041,0.64339672
greedy,3,259,4970.96380975,6.543921851422e-01,0.65439219,0.64328715
greedy,3,260,4987.6143091,6.546109265441e-01,0.65461093,0.64318261
greedy,3,261,4978.80474988,6.542242776691e-01,0.65422428,0.64308366
greedy,3,262,4977.14598617,6.543990798639e-01,0.65439908,0.64303618
greedy,3,263,4978.20497747,6.535119502941e-01,0.65351195,0.64304893
greedy,3,264,4976.26706581,6.547333901195e-01,0.65473339,0.64306178
greedy,3,265,4977.66744168,6.544629038083e-01,0.6544629,0.64294593
greedy,3,266,4979.95266814,6.549406910235e-01,0.65494069,0.64292248
greedy,3,267,4974.91079369,6.557980428685e-01,0.65579804,0.64282797
greedy,3,268,4968.76318277,6.554067234964e-01,0.65540672,0.6427589
greedy,3,269,4965.99891518,6.561275488394e-01,0.65612755,0.64291539
greedy,3,270,4963.89549668,6.558447887505e-01,0.65584479,0.64291835
greedy,3,271,4958.95992642,6.556482101334e-01,0.65564821,0.64296795
greedy,3,272,4976.42384464,6.558459730157e-01,0.65584597,0.64307774
greedy,3,273,4969.69629897,6.552430830607e-01,0.65524308,0.64299019
greedy,3,274,4960.88627798,6.547370650847e-01,0.65473707,0.6430371
greedy,3,275,4955.24085273,6.547246360667e-01,0.65472464,0.64310999
greedy,3,276,4958.84229415,6.552764287253e-01,0.65527643,0.64306802
greedy,3,277,4970.34399052,6.552753712996e-01,0.65527537,0.64309266
greedy,3,278,4975.4786574,6.563222070205e-01,0.65632221,0.64312646
greedy,3,279,4980.11509109,6.563209129223e-01,0.65632091,0.64313486
greedy,3,280,4992.2831599,6.563540670279e-01,0.65635407,0.64308111
greedy,3,281,4999.01114394,6.570542689295e-01,0.65705427,0.64314242
greedy,3,282,4994.87824064,6.577786208322e-01,0.65777862,0.64307739
greedy,3,283,4986.67971329,6.570162217251e-01,0.65701622,0.64295791
greedy,3,284,4989.30937513,6.580987909718e-01,0.65809879,0.64295451
greedy,3,285,5004.07011603,6.576300741917e-01,0.65763007,0.64299197
greedy,3,286,5019.64345859,6.579334244402e-01,0.65793342,0.64302566
greedy,3,287,5025.49848846,6.578656547388e-01,0.65786565,0.64308664
greedy,3,288,5038.17675186,6.582916231818e-01,0.65829162,0.64316286
greedy,3,289,5045.61195091,6.582805719983e-01,0.65828057,0.64316221
greedy,3,290,5046.93642886,6.588344163142e-01,0.65883442,0.64318451
greedy,3,291,5045.02115067,6.585367771291e-01,0.65853678,0.64311916
greedy,3,292,5037.47959821,6.590831326275e-01,0.65908313,0.64303088
greedy,3,293,5036.30518695,6.588669967141e-01,0.658867,0.64312901
greedy,3,294,5035.09522487,6.587412647803e-01,0.65874126,0.64315087
greedy,3,295,5035.35766987,6.589105103972e-01,0.65891051,0.64310999
greedy,3,296,5045.82369716,6.590594884368e-01,0.65905949,0.64321161
greedy,3,297,5041.95001459,6.586739591449e-01,0.65867396,0.64323176
greedy,3,298,5034.18138971,6.587106170082e-01,0.65871062,0.64311736
greedy,3,299,5026.48429546,6.580960311801e-01,0.65809603,0.64307063
greedy,3,300,5020.37022821,6.581783850299e-01,0.65817839,0.6429653
greedy,3,301,5015.25692748,6.583678800148e-01,0.65836788,0.64296594
greedy,3,302,5026.36516651,6.586286180821e-01,0.65862862,0.64299251
greedy,3,303,5020.86494339,6.588386746116e-01,0.65883867,0.64297772
greedy,3,304,5014.39708699,6.587733363551e-01,0.65877334,0.64294297
greedy,3,305,5009.09793059,6.584596146974e-01,0.65845961,0.64285759
greedy,3,306,5024.63037093,6.598994769856e-01,0.65989948,0.64279939
greedy,3,307,5020.37297911,6.597644197858e-01,0.65976442,0.64259812
greedy,3,308,5018.14281759,6.606161938822e-01,0.66061619,0.64255592
greedy,3,309,5011.03781764,6.600841796640e-01,0.66008418,0.64243192
greedy,3,310,5005.58155142,6.602124442361e-01,0.66021244,0.6424338
greedy,3,311,5005.72511985,6.599116364665e-01,0.65991164,0.64240176
greedy,3,312,5005.09257066,6.602352123279e-01,0.66023521,0.6424122
greedy,3,313,5005.65450465,6.601826958587e-01,0.6601827,0.64242513
greedy,3,314,5001.09056134,6.608926233440e-01,0.66089262,0.64251777
greedy,3,315,4997.44625538,6.612688362724e-01,0.66126884,0.64254477
greedy,3,316,4993.67886742,6.614369324972e-01,0.66143693,0.6426145
greedy,3,317,4997.307542,6.608519224015e-01,0.66085192,0.6426788
greedy,3,318,4994.05209823,6.606520337231e-01,0.66065203,0.64261946
greedy,3,319,4992.73345885,6.610987148107e-01,0.66109871,0.64248911
greedy,3,320,4995.20513448,6.613130998035e-01,0.6613131,0.64257627
greedy,3,321,4992.05914075,6.614339009679e-01,0.6614339,0.6426245
greedy,3,322,5004.21749171,6.618021139562e-01,0.66180211,0.64275082
greedy,3,323,5008.67899722,6.621571191296e-01,0.66215712,0.64277375
greedy,3,324,5012.5416806,6.623187854061e-01,0.66231879,0.64275678
greedy,3,325,5010.00697829,6.624429911983e-01,0.66244299,0.64278619
greedy,3,326,5020.31046738,6.620692621558e-01,0.66206926,0.64278505
greedy,3,327,5024.74118634,6.616666815049e-01,0.66166668,0.64281026
greedy,3,328,5024.95417603,6.619654744611e-01,0.66196547,0.64292284
